Wed, 07 Sep 2016 23:14:59:Insert_mysql_Efforttime.py[line:29] INFO Connect Redis OK!
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['22333739', u'2016-09-02 11:36:43', u'oe-zhanglianhui-china', 100, u'2016-09-07 22:38:27']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21911768', u'2016-08-22 20:16:59', u'oe-guofei-china', 35, u'2016-09-07 22:45:30']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21911768', u'2016-08-22 18:15:15', u'oe-zhanglianhui-china', 120, u'2016-09-07 22:45:30']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21911768', u'2016-08-22 16:50:39', u'oe-zhangyuan-china', 5, u'2016-09-07 22:45:30']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-24 11:07:13', u'oe-yuezhao-china', 20, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-24 10:59:56', u'oe-yuezhao-china', 60, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-24 04:08:15', u'oe-luowei-china', 20, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-23 20:13:17', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-23 09:37:09', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-23 02:13:24', u'oe-fanSongchen-china', 70, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-22 23:55:43', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21905284', u'2016-08-22 16:59:56', u'oe-yuezhao-china', 60, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21889527', u'2016-08-23 09:06:48', u'oe-yanghongsheng-china', 30, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21889527', u'2016-08-22 16:31:35', u'oe-lichuangcheng-china', 20, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21889527', u'2016-08-22 15:41:10', u'oe-yanghongsheng-china', 25, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21889527', u'2016-08-22 15:07:21', u'oe-yanghongsheng-china', 65, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21889527', u'2016-08-22 14:06:09', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21889527', u'2016-08-22 13:49:26', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:45:31']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-27 09:50:45', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-27 00:30:08', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-26 10:10:31', u'oe-fansongchen-china', 10, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-26 09:48:02', u'oe-fansongchen-china', 25, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-26 00:38:07', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-25 15:08:24', u'oe-fansongchen-china', 15, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-25 00:05:15', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-24 23:10:48', u'oe-JiangShiXun-china', 30, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-24 04:02:16', u'oe-luowei-china', 20, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-23 20:14:09', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-23 14:08:28', u'oe-zhanglianhui-china', 230, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-22 23:55:52', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-22 22:05:32', u'oe-yuezhao-china', 120, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-22 20:15:23', u'oe-guofei-china', 60, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-22 19:07:42', u'oe-lichuangcheng-china', -100, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21886673', u'2016-08-22 16:36:56', u'oe-luowei-china', 120, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21843471', u'2016-08-24 21:23:26', u'oe-JiangShiXun-china', 15, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21843471', u'2016-08-22 10:44:22', u'oe-luowei-china', 60, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21843471', u'2016-08-22 09:02:30', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21843471', u'2016-08-22 07:21:32', u'oe-fansongchen-china', 50, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21843471', u'2016-08-22 03:07:03', u'oe-fansongchen-china', 160, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21843471', u'2016-08-22 00:31:28', u'oe-fansongchen-china', 90, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21843471', u'2016-08-21 21:44:40', u'oe-yuezhao-china', 120, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21785530', u'2016-08-21 07:48:46', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21785530', u'2016-08-20 23:57:19', u'oe-JiangShiXun-china', 50, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21785530', u'2016-08-20 07:56:44', u'oe-guofei-china', 30, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21785530', u'2016-08-20 01:29:42', u'oe-guofei-china', 90, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21785530', u'2016-08-20 00:30:50', u'oe-JiangShiXun-china', 30, u'2016-09-07 22:45:34']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21779153', u'2016-08-23 08:38:20', u'oe-zhanglianhui-china', 20, u'2016-09-07 22:45:35']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21779153', u'2016-08-20 16:29:58', u'oe-yuezhao-china', 30, u'2016-09-07 22:45:35']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21779153', u'2016-08-20 12:22:22', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:45:35']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21779153', u'2016-08-20 07:25:52', u'oe-guofei-china', 40, u'2016-09-07 22:45:35']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21779153', u'2016-08-20 02:52:12', u'oe-JiangShiXun-china', 40, u'2016-09-07 22:45:35']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21779153', u'2016-08-19 23:58:59', u'oe-fanSongchen-china', 60, u'2016-09-07 22:45:35']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21779153', u'2016-08-19 22:26:06', u'oe-fanSongchen-china', 140, u'2016-09-07 22:45:35']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-23 08:10:38', u'oe-zhanglianhui-china', 70, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-23 00:30:40', u'oe-fansongchen-china', 20, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-22 12:18:52', u'oe-zhanglianhui-china', 300, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-22 11:56:58', u'oe-yanghongsheng-china', -15, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-22 08:58:36', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-21 08:28:42', u'oe-yanghongsheng-china', 50, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-20 16:33:21', u'oe-yuezhao-china', 30, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-20 12:22:30', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-19 21:00:53', u'oe-zhanglianhui-china', 300, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21774478', u'2016-08-19 19:57:21', u'oe-zhanglianhui-china', 50, u'2016-09-07 22:45:33']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21768688', u'2016-09-02 16:02:46', u'oe-quanzhiyang-china', 20, u'2016-09-07 22:46:15']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21768688', u'2016-08-20 01:15:41', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:46:15']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21768688', u'2016-08-19 19:28:28', u'oe-fanSongchen-china', 120, u'2016-09-07 22:46:15']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21768688', u'2016-08-19 15:51:05', u'oe-yanghongsheng-china', 35, u'2016-09-07 22:46:15']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21768688', u'2016-08-19 15:04:53', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:46:15']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21767326', u'2016-08-20 01:39:46', u'oe-JiangShiXun-china', 30, u'2016-09-07 22:46:21']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21767326', u'2016-08-19 15:49:49', u'oe-luowei-china', 80, u'2016-09-07 22:46:21']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21767326', u'2016-08-19 15:46:23', u'oe-lichuangcheng-china', 80, u'2016-09-07 22:46:21']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21759751', u'2016-08-19 14:05:43', u'oe-yangwenting-china', 70, u'2016-09-07 22:46:22']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21759751', u'2016-08-19 11:02:25', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:46:22']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21714843', u'2016-08-23 08:42:36', u'oe-zhanglianhui-china', 40, u'2016-09-07 22:46:22']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21714843', u'2016-08-20 16:50:20', u'oe-yuezhao-china', 30, u'2016-09-07 22:46:22']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21714843', u'2016-08-18 23:37:59', u'oe-fansongchen-china', 200, u'2016-09-07 22:46:22']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21714843', u'2016-08-18 23:36:35', u'oe-zhanglianhui-china', 200, u'2016-09-07 22:46:22']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21714843', u'2016-08-18 21:56:00', u'oe-fansongchen-china', 60, u'2016-09-07 22:46:22']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21708022', u'2016-08-18 17:38:37', u'oe-zhanglianhui-china', 120, u'2016-09-07 22:46:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-23 16:52:08', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-22 16:28:23', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-22 08:56:48', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-21 08:06:26', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-20 17:00:27', u'oe-yuezhao-china', 20, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-20 12:22:38', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-19 15:50:34', u'oe-luowei-china', 20, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-19 10:09:01', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-19 09:37:44', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-19 00:55:03', u'oe-guofei-china', 20, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-18 16:45:57', u'oe-zhanglianhui-china', 80, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-18 13:55:39', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21698639', u'2016-08-18 11:47:39', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21690467', u'2016-08-18 07:31:28', u'oe-JiangShiXun-china', 30, u'2016-09-07 22:46:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21671198', u'2016-08-18 23:36:03', u'oe-zhanglianhui-china', 30, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21671198', u'2016-08-18 20:45:31', u'oe-zhanglianhui-china', 60, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21671198', u'2016-08-18 16:07:37', u'oe-zhanglianhui-china', 30, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21671198', u'2016-08-18 09:13:52', u'oe-luowei-china', 30, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21671198', u'2016-08-18 01:40:04', u'oe-guofei-china', 60, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21671198', u'2016-08-17 22:24:54', u'oe-fanSongchen-china', 90, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21661474', u'2016-08-18 10:22:41', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:46:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21661474', u'2016-08-18 07:35:14', u'oe-JiangShiXun-china', 10, u'2016-09-07 22:46:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21661474', u'2016-08-18 01:04:42', u'oe-guofei-china', 20, u'2016-09-07 22:46:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21661474', u'2016-08-17 18:26:51', u'oe-lichuangcheng-china', 120, u'2016-09-07 22:46:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21661474', u'2016-08-17 16:14:03', u'oe-lichuangcheng-china', 20, u'2016-09-07 22:46:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21661474', u'2016-08-17 16:01:24', u'oe-lichuangcheng-china', 10, u'2016-09-07 22:46:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21660710', u'2016-08-17 15:29:32', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:46:26']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21659936', u'2016-08-17 15:31:30', u'oe-yanghongsheng-china', 30, u'2016-09-07 22:47:07']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21659936', u'2016-08-17 15:01:39', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:47:07']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-22 16:54:04', u'oe-guofei-china', 15, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-22 08:55:48', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-21 08:04:55', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-19 11:10:33', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-19 10:51:13', u'oe-luowei-china', 30, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-18 10:30:29', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-18 09:36:50', u'oe-luowei-china', 30, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-18 01:49:51', u'oe-guofei-china', 20, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-18 00:41:27', u'oe-JiangShiXun-china', 10, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-17 18:32:29', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-17 14:16:36', u'oe-yuezhao-china', 120, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21657442', u'2016-08-17 13:32:03', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:09']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-25 15:22:11', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-25 00:02:15', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-23 20:15:22', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-22 16:34:39', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-22 08:54:31', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-21 08:04:08', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-20 14:50:03', u'oe-luowei-china', 20, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-19 15:51:13', u'oe-luowei-china', 30, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-19 11:12:26', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-19 10:59:39', u'oe-luowei-china', 45, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-19 09:36:06', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-19 00:59:56', u'oe-guofei-china', 30, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-18 10:10:18', u'oe-luowei-china', 30, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-18 10:02:18', u'oe-yanghongsheng-china', 60, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-18 01:50:22', u'oe-guofei-china', 20, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-17 18:29:02', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-17 17:35:32', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-17 16:44:24', u'oe-lichuangcheng-china', 20, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-17 12:42:02', u'oe-yanghongsheng-china', 0, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-17 12:30:44', u'oe-yanghongsheng-china', 0, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21654550', u'2016-08-17 12:30:38', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:47:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21651164', u'2016-08-17 10:09:37', u'oe-liushuqian-china', 30, u'2016-09-07 22:47:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21651164', u'2016-08-17 09:54:58', u'oe-yanghongsheng-china', 30, u'2016-09-07 22:47:18']
